Match ID	taxonomy	annotation ID	ype	distance	relation	product
AC109583.2/88148-88078(-)	9606	REVERSE:id-AC109583.2:87976..88071	sequence_feature	-7	near	None

AC239544.2/1579-1649(+)	9606	AC239544.2:1..38798	region	0	inside s1578	['genomic DNA']

CU468340.3/67991-67921(-)	9823	REVERSE:CU468340.3:1..88732	region	0	inside e20741	['genomic DNA']

CU468340.3/78086-78016(-)	9823	REVERSE:CU468340.3:1..88732	region	0	inside e10646	['genomic DNA']

CU606950.8/38957-38887(-)	9823	REVERSE:CU606950.8:1..174704	region	0	inside s38886	['genomic DNA']

CU606950.8/49052-48982(-)	9823	REVERSE:CU606950.8:1..174704	region	0	inside s48981	['genomic DNA']

CU606950.8/80354-80284(-)	9823	REVERSE:CU606950.8:1..174704	region	0	inside s80283	['genomic DNA']

LT634571.1/20735399-20735329(-)	9823	REVERSE:LT634571.1:1..129927919	region	0	inside s20735328	['genomic DNA']

LT634571.1/20745494-20745424(-)	9823	REVERSE:LT634571.1:1..129927919	region	0	inside s20745423	['genomic DNA']

LT634571.1/20776796-20776726(-)	9823	REVERSE:LT634571.1:1..129927919	region	0	inside s20776725	['genomic DNA']

CU914277.6/29867-29797(-)	9823	REVERSE:CU914277.6:1..116522	region	0	inside s29796	['genomic DNA']

AC146366.3/63471-63401(-)	9361	REVERSE:AC146366.3:1..112552	region	0	inside e49081	['genomic DNA']

AC097493.3/120386-120456(+)	9606	AC097493.3:1..163639	region	0	inside e43183	['genomic DNA']
AC097493.3/120386-120456(+)	9606	id-AC097493.3:114997..115526	sequence_feature	-4860	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:115052..115429	sequence_feature	-4957	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:115429..115605	repeat_region	-4781	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:115614..116764	repeat_region	-3622	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:116040..116045	sequence_feature	-4341	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:116040..116045-2	sequence_feature	-4341	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:116765..117074	repeat_region	-3312	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:117042..117062	sequence_feature	-3324	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:117045..117075	repeat_region	-3311	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:117047..117075	sequence_feature	-3311	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:117075..117725	repeat_region	-2661	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:117518..117522	sequence_feature	-2864	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:117631..117636	sequence_feature	-2750	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:117729..117905	repeat_region	-2481	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:117953..117958	sequence_feature	-2428	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:117997..118581	repeat_region	-1805	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:118571..118809	repeat_region	-1577	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:118817..119289	repeat_region	-1097	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:119263..119281	sequence_feature	-1105	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:119264..119290	repeat_region	-1096	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:119290..119604	repeat_region	-782	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:119459..119487	repeat_region	-899	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:119605..120080	repeat_region	-306	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:120090..120163	repeat_region	-223	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:120165..120328	repeat_region	-58	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:120333..122521	repeat_region	0	inside s53	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:120370..120375	sequence_feature	-11	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:121345..121369	repeat_region	889	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:121836..121858	repeat_region	1380	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:122522..122874	repeat_region	2066	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:124447..124804	repeat_region	3991	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:124805..125059	repeat_region	4349	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:125056..125079	repeat_region	4600	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:125060..125225	repeat_region	4604	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:125226..126277	repeat_region	4770	near	None
AC097493.3/120386-120456(+)	9606	id-AC097493.3:125272..125301	repeat_region	4816	near	None

AC106714.7/50771-50701(-)	9606	id-AC106714.7:48848..49278	repeat_region	1423	near	None
AC106714.7/50771-50701(-)	9606	id-AC106714.7:54146..54600	repeat_region	-3375	near	None

AC185993.3/18168-18098(-)	9598	REVERSE:AC185993.3:1..156992	region	0	inside s18097	['genomic DNA']

AL133517.11/34423-34493(+)	9606	AL133517.11:1..125653	region	0	inside s34422	['genomic DNA']

AC150542.4/122830-122900(+)	9913	AC150542.4:1..191058	region	0	inside e68158	['genomic DNA']
AC150542.4/122830-122900(+)	9913	id-AC150542.4:120232..120263	repeat_region	-2567	near	None
AC150542.4/122830-122900(+)	9913	id-AC150542.4:120978..121248	repeat_region	-1582	near	None
AC150542.4/122830-122900(+)	9913	id-AC150542.4:123470..123566	repeat_region	570	near	None
AC150542.4/122830-122900(+)	9913	id-AC150542.4:123579..123654	repeat_region	679	near	None
AC150542.4/122830-122900(+)	9913	id-AC150542.4:123896..124014	repeat_region	996	near	None
AC150542.4/122830-122900(+)	9913	id-AC150542.4:124015..124197	repeat_region	1115	near	None
AC150542.4/122830-122900(+)	9913	id-AC150542.4:125060..125132	repeat_region	2160	near	None

AC013471.7/71226-71296(+)	9606	AC013471.7:1..145040	region	0	inside s71225	['genomic DNA']

AC126603.9/153357-153287(-)	9606	id-AC126603.9:149970..150232	repeat_region	3055	near	None
AC126603.9/153357-153287(-)	9606	id-AC126603.9:151184..151484	repeat_region	1803	near	None
AC126603.9/153357-153287(-)	9606	id-AC126603.9:153446..153747	repeat_region	-89	near	None
AC126603.9/153357-153287(-)	9606	id-AC126603.9:155008..155256	repeat_region	-1651	near	None
AC126603.9/153357-153287(-)	9606	id-AC126603.9:156043..156147	repeat_region	-2686	near	None

AC270091.1/115226-115156(-)	9606	REVERSE:AC270091.1:1..225290	region	0	inside e110064	['genomic DNA']

AC010683.10/163950-164020(+)	9606	AC010683.10:1..175283	region	0	inside e11263	['genomic DNA']
AC010683.10/163950-164020(+)	9606	id-AC010683.10:159442..159633	repeat_region	-4317	near	None
AC010683.10/163950-164020(+)	9606	id-AC010683.10:159512..159532	repeat_region	-4418	near	None
AC010683.10/163950-164020(+)	9606	id-AC010683.10:160703..161061	repeat_region	-2889	near	None
AC010683.10/163950-164020(+)	9606	id-AC010683.10:161130..161407	repeat_region	-2543	near	None
AC010683.10/163950-164020(+)	9606	id-AC010683.10:161524..161599	repeat_region	-2351	near	None
AC010683.10/163950-164020(+)	9606	id-AC010683.10:161620..163012	repeat_region	-938	near	None
AC010683.10/163950-164020(+)	9606	id-AC010683.10:163051..163075	repeat_region	-875	near	None
AC010683.10/163950-164020(+)	9606	id-AC010683.10:163139..163366	repeat_region	-584	near	None
AC010683.10/163950-164020(+)	9606	id-AC010683.10:163368..163539	repeat_region	-411	near	None
AC010683.10/163950-164020(+)	9606	id-AC010683.10:163540..164170	repeat_region	0	inside e150	None
AC010683.10/163950-164020(+)	9606	id-AC010683.10:164168..164231	repeat_region	148	near	None

AL008732.1/100350-100281(-)	9606	REVERSE:AL008732.1:1..103268	region	0	inside e2918	['genomic DNA']

AL031053.1/28387-28457(+)	9606	AL031053.1:1..167943	region	0	inside s28386	['genomic DNA']

NG_008433.1/325060-325130(+)	9606	NG_008433.1:1..922936	region	0	inside s325059	['genomic DNA']
NG_008433.1/325060-325130(+)	9606	gene-DIAPH2	gene	0	inside s320059	None
NG_008433.1/325060-325130(+)	9606	rna-NM_006729.4	mRNA	0	inside s320059	['diaphanous related formin 2, transcript variant 156']

LT160001.1/55724764-55724694(-)	9541	REVERSE:LT160001.1:1..190673448	region	0	inside s55724693	['genomic DNA']

AC108039.4/31178-31108(-)	9606	REVERSE:AC108039.4:1..168612	region	0	inside s31107	['genomic DNA']

CR974458.2/81810-81740(-)	9823	REVERSE:CR974458.2:1..177939	region	0	inside s81739	['genomic DNA']

AC025887.4/82347-82417(+)	9606	AC025887.4:1..150655	region	0	inside e68238	['genomic DNA']
AC025887.4/82347-82417(+)	9606	id-AC025887.4:78123..78179	repeat_region	-4168	near	None
AC025887.4/82347-82417(+)	9606	id-AC025887.4:78337..78404	repeat_region	-3943	near	None
AC025887.4/82347-82417(+)	9606	id-AC025887.4:80062..80247	repeat_region	-2100	near	None
AC025887.4/82347-82417(+)	9606	id-AC025887.4:80275..80311	repeat_region	-2036	near	None
AC025887.4/82347-82417(+)	9606	id-AC025887.4:83360..83645	repeat_region	943	near	None

AL137918.4/112870-112800(-)	9606	REVERSE:AL137918.4:1..162016	region	0	inside e49146	['genomic DNA']

AC146009.3/113537-113467(-)	9598	REVERSE:AC146009.3:1..169801	region	0	inside e56264	['genomic DNA']

AC146008.3/123687-123617(-)	9598	REVERSE:AC146008.3:1..151195	region	0	inside e27508	['genomic DNA']

AC216288.3/66441-66371(-)	9598	REVERSE:AC216288.3:1..192711	region	0	inside s66370	['genomic DNA']

AC169702.1/58732-58664(-)	9544	REVERSE:AC169702.1:1..157010	region	0	inside s58663	['genomic DNA']

LT160001.1/114034897-114034829(-)	9541	REVERSE:LT160001.1:1..190673448	region	0	inside e76638551	['genomic DNA']

AL391318.21/6647-6717(+)	9606	AL391318.21:1..45312	region	0	inside s6646	['genomic DNA']

AC242287.2/21556-21626(+)	9606	AC242287.2:1..40557	region	0	inside e18931	['genomic DNA']

AC242287.2/29007-29077(+)	9606	AC242287.2:1..40557	region	0	inside e11480	['genomic DNA']

AC009241.4/125962-126032(+)	9606	AC009241.4:1..171923	region	0	inside e45891	['genomic DNA']

AL049564.11/35082-35012(-)	9606	REVERSE:AL049564.11:1..139033	region	0	inside s35011	['genomic DNA']

AL121970.17/14063-14133(+)	9606	AL121970.17:1..68790	region	0	inside s14062	['genomic DNA']
AL121970.17/14063-14133(+)	9606	id-AL121970.17:15287..15405	sequence_feature	1154	near	None

CP011890.1/83792856-83792924(+)	112262	CP011890.1:1..108026203	region	0	inside e24233279	['genomic DNA']

AL355432.7/169935-169865(-)	9606	id-AL355432.7:164829..164885	exon	4980	near	None
AL355432.7/169935-169865(-)	9606	id-AL355432.7:164845..164885	exon	4980	near	None
AL355432.7/169935-169865(-)	9606	id-AL355432.7:164993..165033	exon	4832	near	None
AL355432.7/169935-169865(-)	9606	id-AL355432.7:166476..166529	exon	3336	near	None
AL355432.7/169935-169865(-)	9606	id-AL355432.7:168905..169170	repeat_region	695	near	None
AL355432.7/169935-169865(-)	9606	id-AL355432.7:174371..174438	exon	-4436	near	None

AL356133.17/170989-171059(+)	9606	AL356133.17:1..187805	region	0	inside e16746	['genomic DNA']

NG_053083.1/25526-25596(+)	9606	NG_053083.1:1..126145	region	0	inside s25525	['genomic DNA']
NG_053083.1/25526-25596(+)	9606	gene-IFT74	gene	0	inside s11170	None
NG_053083.1/25526-25596(+)	9606	rna-NM_025103.3	mRNA	0	inside s11170	['intraflagellar transport 74, transcript variant 1']

AC239356.2/18812-18742(-)	9593	REVERSE:AC239356.2:1..221240	region	0	inside s18741	['genomic DNA']

FP085527.4/36363-36293(-)	9823	REVERSE:FP085527.4:1..167622	region	0	inside s36292	['genomic DNA']

LT634571.1/119504729-119504659(-)	9823	REVERSE:LT634571.1:1..129927919	region	0	inside e10423190	['genomic DNA']

AC193037.3/11668-11598(-)	9598	REVERSE:AC193037.3:1..179562	region	0	inside s11597	['genomic DNA']
AC193037.3/11668-11598(-)	9598	REVERSE:id-AC193037.3:14197..14254	sequence_uncertainty	2529	near	None

AC190187.4/1487-1557(+)	9598	AC190187.4:1..219980	region	0	inside s1486	['genomic DNA']

AL021328.2/94270-94340(+)	9606	AL021328.2:1..94734	region	0	inside e394	['genomic DNA']

NG_033003.1/279079-279149(+)	9606	NG_033003.1:1..517233	region	0	inside e238084	['genomic DNA']
NG_033003.1/279079-279149(+)	9606	gene-FARS2	gene	0	inside e236093	None
NG_033003.1/279079-279149(+)	9606	rna-NM_006567.4	mRNA	0	inside e236093	['phenylalanyl-tRNA synthetase 2, mitochondrial, transcript variant 2']

AL031885.3/104304-104234(-)	9606	REVERSE:AL031885.3:1..108994	region	0	inside e4690	['genomic DNA']

AC241496.3/2470-2400(-)	9534	REVERSE:AC241496.3:1..160189	region	0	inside s2399	['genomic DNA']

FP102692.12/127978-127908(-)	9823	REVERSE:FP102692.12:1..178304	region	0	inside e50326	['genomic DNA']

LT634571.1/62077540-62077470(-)	9823	REVERSE:LT634571.1:1..129927919	region	0	inside s62077469	['genomic DNA']

AC016638.9/75598-75668(+)	9606	AC016638.9:1..182823	region	0	inside s75597	['genomic DNA']
AC016638.9/75598-75668(+)	9606	id-AC016638.9:1..182823	region	0	inside s75597	None

AC008774.7/5997-5927(-)	9606	REVERSE:AC008774.7:1..128781	region	0	inside s5926	['genomic DNA']
AC008774.7/5997-5927(-)	9606	REVERSE:id-AC008774.7:1..128781	region	0	inside s5926	None

AL035688.8/21792-21862(+)	9606	AL035688.8:1..148870	region	0	inside s21791	['genomic DNA']

AL356131.12/112599-112529(-)	9606	REVERSE:AL356131.12:1..170095	region	0	inside e57496	['genomic DNA']

LT571452.1/10821452-10821382(-)	9600	REVERSE:LT571452.1:1..136302887	region	0	inside s10821381	['genomic DNA']

FP102488.8/119104-119034(-)	9823	REVERSE:FP102488.8:1..160756	region	0	inside e41652	['genomic DNA']

FN674638.1/14033-14103(+)	9823	FN674638.1:1..44824	region	0	inside s14032	['genomic DNA']

LT634571.1/83812991-83812921(-)	9823	REVERSE:LT634571.1:1..129927919	region	0	inside e46114928	['genomic DNA']

AC036178.11/102634-102564(-)	9606	id-AC036178.11:101570..101884	repeat_region	680	near	None
AC036178.11/102634-102564(-)	9606	id-AC036178.11:105537..105795	repeat_region	-2903	near	None

AC022795.9/39915-39845(-)	9606	id-AC022795.9:38850..39165	repeat_region	680	near	None
AC022795.9/39915-39845(-)	9606	id-AC022795.9:42828..43086	repeat_region	-2913	near	None

AC270577.1/33377-33447(+)	9598	AC270577.1:1..181046	region	0	inside s33376	['genomic DNA']

AC270675.1/100948-100878(-)	9606	REVERSE:AC270675.1:1..225186	region	0	inside s100877	['genomic DNA']

AC018756.5/107245-107315(+)	9606	AC018756.5:1..122005	region	0	inside e14690	['genomic DNA']

AC020918.6/139434-139504(+)	9606	AC020918.6:1..175425	region	0	inside e35921	['genomic DNA']

AC008650.8/79283-79213(-)	9606	REVERSE:AC008650.8:1..139226	region	0	inside e59943	['genomic DNA']

AC270864.1/62314-62384(+)	9601	AC270864.1:1..213773	region	0	inside s62313	['genomic DNA']

LT160001.1/138286372-138286302(-)	9541	REVERSE:LT160001.1:1..190673448	region	0	inside e52387076	['genomic DNA']

AC234647.1/69896-69966(+)	9685	AC234647.1:1..172897	region	0	inside s69895	['genomic DNA']

AC145430.2/25195-25265(+)	9606	AC145430.2:1..40401	region	0	inside e15136	['genomic DNA']
AC145430.2/25195-25265(+)	9606	id-AC145430.2:20778..20872	repeat_region	-4323	near	None
AC145430.2/25195-25265(+)	9606	id-AC145430.2:21986..22005	repeat_region	-3190	near	None
AC145430.2/25195-25265(+)	9606	id-AC145430.2:22139..25186	repeat_region	-9	near	None
AC145430.2/25195-25265(+)	9606	id-AC145430.2:26500..26803	repeat_region	1235	near	None
AC145430.2/25195-25265(+)	9606	id-AC145430.2:27724..28222	repeat_region	2459	near	None
AC145430.2/25195-25265(+)	9606	id-AC145430.2:28223..28287	repeat_region	2958	near	None
AC145430.2/25195-25265(+)	9606	id-AC145430.2:28288..28301	repeat_region	3023	near	None
AC145430.2/25195-25265(+)	9606	id-AC145430.2:28375..28499	repeat_region	3110	near	None
AC145430.2/25195-25265(+)	9606	id-AC145430.2:29810..29881	repeat_region	4545	near	None
AC145430.2/25195-25265(+)	9606	id-AC145430.2:30074..30103	repeat_region	4809	near	None

AF121948.1/4501-4432(-)	9606	REVERSE:AF121948.1:1..15332	region	0	inside s4431	['genomic DNA']
AF121948.1/4501-4432(-)	9606	REVERSE:gene-TERT	gene	0	inside s4431	None
AF121948.1/4501-4432(-)	9606	REVERSE:id-TERT	promoter	0	inside s4431	None

AC114291.2/188004-188073(+)	9606	AC114291.2:1..202305	region	0	inside e14232	['genomic DNA']

AY007685.2/15442-15373(-)	9606	id-AY007685.2:10300..10916	dispersed_repeat	4457	near	None

AH007699.2/2272-2203(-)	9606	REVERSE:id-TERT-18	promoter	0	inside s2202	None
AH007699.2/2272-2203(-)	9606	REVERSE:gene-TERT	gene	0	inside s2202	None
AH007699.2/2272-2203(-)	9606	REVERSE:AH007699.2:1..51652	region	0	inside s2202	['genomic DNA']

AC110785.2/61657-61587(-)	9606	REVERSE:AC110785.2:1..100987	region	0	inside e39330	['genomic DNA']
AC110785.2/61657-61587(-)	9606	REVERSE:id-AC110785.2:57688..57971	repeat_region	-3616	near	None
AC110785.2/61657-61587(-)	9606	REVERSE:id-AC110785.2:58578..58888	repeat_region	-2699	near	None
AC110785.2/61657-61587(-)	9606	REVERSE:id-AC110785.2:60824..60854	repeat_region	-733	near	None
AC110785.2/61657-61587(-)	9606	REVERSE:id-AC110785.2:60872..61046	repeat_region	-541	near	None
AC110785.2/61657-61587(-)	9606	REVERSE:id-AC110785.2:61061..61107	repeat_region	-480	near	None
AC110785.2/61657-61587(-)	9606	REVERSE:id-AC110785.2:61124..61959	repeat_region	0	inside e302	None
AC110785.2/61657-61587(-)	9606	REVERSE:id-AC110785.2:61961..63271	repeat_region	304	near	None
AC110785.2/61657-61587(-)	9606	REVERSE:id-AC110785.2:63361..63455	repeat_region	1704	near	None
AC110785.2/61657-61587(-)	9606	REVERSE:id-AC110785.2:63548..63674	repeat_region	1891	near	None
AC110785.2/61657-61587(-)	9606	REVERSE:id-AC110785.2:64247..64274	repeat_region	2590	near	None
AC110785.2/61657-61587(-)	9606	REVERSE:id-AC110785.2:65104..65232	repeat_region	3447	near	None
AC110785.2/61657-61587(-)	9606	REVERSE:id-AC110785.2:65438..65745	repeat_region	3781	near	None
AC110785.2/61657-61587(-)	9606	REVERSE:id-AC110785.2:65942..66063	repeat_region	4285	near	None
AC110785.2/61657-61587(-)	9606	REVERSE:id-AC110785.2:66215..66324	repeat_region	4558	near	None

AC243798.3/46125-46195(+)	9358	AC243798.3:1..68533	region	0	inside e22338	['genomic DNA']

AL023576.1/3899-3833(-)	9606	REVERSE:AL023576.1:1..12931	region	0	inside s3832	['genomic DNA']

CU855928.15/136564-136634(+)	9823	CU855928.15:1..199292	region	0	inside e62658	['genomic DNA']

AC011382.4/41641-41571(-)	9606	REVERSE:AC011382.4:1..86829	region	0	inside s41570	['genomic DNA']
AC011382.4/41641-41571(-)	9606	REVERSE:id-AC011382.4:1..86829	region	0	inside s41570	None

AC231251.3/59732-59662(-)	9358	REVERSE:AC231251.3:1..117881	region	0	inside e58149	['genomic DNA']

LT571452.1/104604618-104604688(+)	9600	LT571452.1:1..136302887	region	0	inside e31698199	['genomic DNA']

LT160001.1/179320292-179320362(+)	9541	LT160001.1:1..190673448	region	0	inside e11353086	['genomic DNA']

LT160001.1/117735562-117735492(-)	9541	REVERSE:LT160001.1:1..190673448	region	0	inside e72937886	['genomic DNA']

AC008500.7/68328-68398(+)	9606	AC008500.7:1..264095	region	0	inside s68327	['genomic DNA']

AP000810.5/56869-56799(-)	9606	REVERSE:AP000810.5:1..179934	region	0	inside s56798	['genomic DNA']

AP001858.4/125944-125874(-)	9606	REVERSE:AP001858.4:1..210723	region	0	inside e84779	['genomic DNA']

CP011886.1/117992777-117992847(+)	112262	CP011886.1:1..275920749	region	0	inside s117992776	['genomic DNA']

AF267169.4/73774-73844(+)	9606	AF267169.4:1..202815	region	0	inside s73773	['genomic DNA']
AF267169.4/73774-73844(+)	9606	id-AF267169.4:74679..74688	sequence_feature	835	near	None

AC126366.2/85589-85659(+)	9606	AC126366.2:1..170849	region	0	inside e85190	['genomic DNA']
AC126366.2/85589-85659(+)	9606	id-AC126366.2:82663..82685	repeat_region	-2904	near	None
AC126366.2/85589-85659(+)	9606	id-AC126366.2:82945..83176	repeat_region	-2413	near	None
AC126366.2/85589-85659(+)	9606	id-AC126366.2:84085..84110	repeat_region	-1479	near	None
AC126366.2/85589-85659(+)	9606	id-AC126366.2:84961..84988	repeat_region	-601	near	None
AC126366.2/85589-85659(+)	9606	id-AC126366.2:86593..86873	repeat_region	934	near	None
AC126366.2/85589-85659(+)	9606	id-AC126366.2:87170..87263	repeat_region	1511	near	None
AC126366.2/85589-85659(+)	9606	id-AC126366.2:87512..87623	repeat_region	1853	near	None
AC126366.2/85589-85659(+)	9606	id-AC126366.2:90035..90077	repeat_region	4376	near	None
AC126366.2/85589-85659(+)	9606	id-AC126366.2:90150..90198	repeat_region	4491	near	None

NG_053069.1/38282-38352(+)	9606	NG_053069.1:1..282308	region	0	inside s38281	['genomic DNA']
NG_053069.1/38282-38352(+)	9606	gene-NSMCE2	gene	0	inside s33276	None
NG_053069.1/38282-38352(+)	9606	rna-NM_173685.3	mRNA	0	inside s33276	['NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase, transcript variant 1']

AC006058.1/6140-6210(+)	9606	AC006058.1:1..147146	region	0	inside s6139	['genomic DNA']
AC006058.1/6140-6210(+)	9606	id-AC006058.1:7531..7989	repeat_region	1321	near	None

AC112210.2/144516-144586(+)	9606	AC112210.2:1..146699	region	0	inside e2113	['genomic DNA']

AC093113.4/125530-125460(-)	9606	REVERSE:AC093113.4:1..175556	region	0	inside e50026	['genomic DNA']

AC093555.2/84708-84778(+)	9606	AC093555.2:1..163790	region	0	inside e79012	['genomic DNA']

AC200426.4/195075-195005(-)	9601	REVERSE:AC200426.4:1..214094	region	0	inside e19019	['genomic DNA']

AC205045.3/58261-58191(-)	9601	REVERSE:AC205045.3:1..212727	region	0	inside s58190	['genomic DNA']

AC104835.3/108572-108644(+)	9606	AC104835.3:1..192570	region	0	inside e83926	['genomic DNA']

AL611933.30/79714-79783(+)	9606	AL611933.30:1..141273	region	0	inside e61490	['genomic DNA']

AC100836.2/27860-27930(+)	9606	AC100836.2:1..191525	region	0	inside s27859	['genomic DNA']
AC100836.2/27860-27930(+)	9606	id-AC100836.2:22801..22956	repeat_region	-4904	near	None
AC100836.2/27860-27930(+)	9606	id-AC100836.2:22957..23003	repeat_region	-4857	near	None
AC100836.2/27860-27930(+)	9606	id-AC100836.2:23004..23245	repeat_region	-4615	near	None
AC100836.2/27860-27930(+)	9606	id-AC100836.2:25773..25805	repeat_region	-2055	near	None
AC100836.2/27860-27930(+)	9606	id-AC100836.2:28046..28186	repeat_region	116	near	None
AC100836.2/27860-27930(+)	9606	id-AC100836.2:28202..28600	repeat_region	272	near	None
AC100836.2/27860-27930(+)	9606	id-AC100836.2:28627..28808	repeat_region	697	near	None
AC100836.2/27860-27930(+)	9606	id-AC100836.2:28809..29064	repeat_region	879	near	None
AC100836.2/27860-27930(+)	9606	id-AC100836.2:29628..29661	repeat_region	1698	near	None
AC100836.2/27860-27930(+)	9606	id-AC100836.2:31697..31959	repeat_region	3767	near	None
AC100836.2/27860-27930(+)	9606	id-AC100836.2:31960..32265	repeat_region	4030	near	None

AC092121.3/24763-24832(+)	9606	AC092121.3:1..150955	region	0	inside s24762	['genomic DNA']

AC106793.3/22584-22515(-)	9606	REVERSE:AC106793.3:1..143687	region	0	inside s22514	['genomic DNA']

AL136992.22/14896-14826(-)	9606	REVERSE:AL136992.22:1..163681	region	0	inside s14825	['genomic DNA']

NG_054905.1/119972-119902(-)	9606	REVERSE:NG_054905.1:1..2064698	region	0	inside s119901	['genomic DNA']
NG_054905.1/119972-119902(-)	9606	REVERSE:gene-MACROD2	gene	0	inside s114901	None
NG_054905.1/119972-119902(-)	9606	REVERSE:rna-NM_080676.5	mRNA	0	inside s114901	['mono-ADP ribosylhydrolase 2, transcript variant 1']

AC106797.2/85192-85122(-)	9606	REVERSE:AC106797.2:1..169265	region	0	inside e84073	['genomic DNA']

AC008521.5/11338-11268(-)	9606	REVERSE:AC008521.5:1..147514	region	0	inside s11267	['genomic DNA']
AC008521.5/11338-11268(-)	9606	REVERSE:id-AC008521.5:1..147514	region	0	inside s11267	None

AC108156.4/58043-57973(-)	9606	REVERSE:AC108156.4:1..90361	region	0	inside e32318	['genomic DNA']
AC108156.4/58043-57973(-)	9606	REVERSE:id-AC108156.4:53651..53985	repeat_region	-3988	near	None
AC108156.4/58043-57973(-)	9606	REVERSE:id-AC108156.4:60343..60388	repeat_region	2300	near	None
AC108156.4/58043-57973(-)	9606	REVERSE:id-AC108156.4:60390..60431	repeat_region	2347	near	None
AC108156.4/58043-57973(-)	9606	REVERSE:id-AC108156.4:60432..60636	repeat_region	2389	near	None
AC108156.4/58043-57973(-)	9606	REVERSE:id-AC108156.4:61100..61113	repeat_region	3057	near	None
AC108156.4/58043-57973(-)	9606	REVERSE:id-AC108156.4:61114..61474	repeat_region	3071	near	None
AC108156.4/58043-57973(-)	9606	REVERSE:id-AC108156.4:61475..61548	repeat_region	3432	near	None
AC108156.4/58043-57973(-)	9606	REVERSE:id-AC108156.4:61768..61789	repeat_region	3725	near	None
AC108156.4/58043-57973(-)	9606	REVERSE:id-AC108156.4:62720..63335	repeat_region	4677	near	None

AL049844.7/87432-87500(+)	9606	AL049844.7:1..137387	region	0	inside e49887	['genomic DNA']

AC084374.21/3404-3334(-)	9606	id-AC084374.21:7047..7305	repeat_region	-3643	near	None
AC084374.21/3404-3334(-)	9606	id-AC084374.21:7491..7997	repeat_region	-4087	near	None
AC084374.21/3404-3334(-)	9606	id-AC084374.21:7998..8281	repeat_region	-4594	near	None
AC084374.21/3404-3334(-)	9606	id-AC084374.21:8282..8765	repeat_region	-4878	near	None

NG_029860.1/698640-698710(+)	9606	NG_029860.1:1..1256864	region	0	inside e558154	['genomic DNA']
NG_029860.1/698640-698710(+)	9606	gene-ANKS1B	gene	0	inside e556154	None
NG_029860.1/698640-698710(+)	9606	rna-NM_152788.4	mRNA	0	inside e556154	['ankyrin repeat and sterile alpha motif domain containing 1B, transcript variant 1']

LT571452.1/100511475-100511405(-)	9600	REVERSE:LT571452.1:1..136302887	region	0	inside e35791412	['genomic DNA']

AL133549.11/2105-2175(+)	9606	AL133549.11:1..162237	region	0	inside s2104	['genomic DNA']

CU468190.6/97614-97684(+)	9823	CU468190.6:1..159186	region	0	inside e61502	['genomic DNA']

LT634571.1/119753109-119753179(+)	9823	LT634571.1:1..129927919	region	0	inside e10174740	['genomic DNA']

CU655929.5/140318-140388(+)	9823	CU655929.5:1..154468	region	0	inside e14080	['genomic DNA']

LT634571.1/105813346-105813416(+)	9823	LT634571.1:1..129927919	region	0	inside e24114503	['genomic DNA']

